Order,Order Source Reference,Line,Ordered Item,Qty,Status,UOM,Line Type,Extended Price,Ship To Location
436592,840182-81697,15.1,023809P8,3,Closed,EA,Clothing,184.05,309
436592,840182-81697,16.1,#N/A,0,Cancelled,EA,Sundry Line,0,309
436592,840182-81697,17.1,#N/A,4,Closed,EA,Sundry Line,74.76,309
436592,840182-81697,18.1,023808P6,4,Closed,EA,Clothing,52.76,309
436592,840182-81697,19.1,024203P6,4,Closed,EA,Clothing,51.8,309
436592,840182-81697,20.1,023407P10,16,Closed,EA,Clothing,202.56,309
436586,840175-81691,1.1,023410P0,3,Closed,EA,Clothing,124.17,822
436586,840175-81691,2.1,023410P6,12,Closed,EA,Clothing,161.76,822
436586,840175-81691,3.1,023402P0,16,Closed,EA,Clothing,170.4,822
436586,840175-81691,4.1,023401P0,12,Closed,EA,Clothing,126.6,822
436586,840175-81691,5.1,023609P10,4,Closed,EA,Clothing,62.12,822
436586,840175-81691,6.1,024403P4,8,Closed,EA,Clothing,124.32,822
436586,840175-81691,7.1,024607P6,4,Closed,EA,Clothing,45.24,822
436586,840175-81691,8.1,024604P00,4,Closed,EA,Clothing,58.48,822
436586,840175-81691,9.1,023403P4,8,Closed,EA,Clothing,109.28,822
436586,840175-81691,10.1,023407P2,4,Closed,EA,Clothing,51.8,822
436586,840175-81691,11.1,024407P0,4,Closed,EA,Clothing,51.88,822
436586,840175-81691,12.1,023606P4,4,Closed,EA,Clothing,43.76,822
436586,840175-81691,13.1,024409P8,4,Closed,EA,Clothing,35.56,822
436586,840175-81691,14.1,024009P4,9,Closed,EA,Clothing,34.83,822
436586,840175-81691,15.1,023607P4,9,Closed,EA,Clothing,38.61,822
436586,840175-81691,16.1,024004P0,9,Closed,EA,Clothing,30.15,822
436586,840175-81691,17.1,023408P10,4,Closed,EA,Clothing,42.84,822
436586,840175-81691,18.1,023408P6,4,Closed,EA,Clothing,39,822
436586,840175-81691,19.1,023403P8,12,Closed,EA,Clothing,156.72,822
436586,840175-81691,20.1,024210P8,12,Closed,EA,Clothing,122.28,822
436586,840175-81691,21.1,023407P10,16,Closed,EA,Clothing,202.56,822
436586,840175-81691,22.1,023610P6,12,Closed,EA,Clothing,177.36,822
436586,840175-81691,23.1,#N/A,16,Closed,EA,Sundry Line,335.52,822
436586,840175-81691,24.1,024407P6,12,Closed,EA,Clothing,135.6,822
436586,840175-81691,25.1,023803P6,16,Closed,EA,Clothing,239.2,822
436586,840175-81691,26.1,023805P4,4,Closed,EA,Clothing,59.76,822
436586,840175-81691,27.1,024002P10,3,Closed,EA,Clothing,159.54,822
436586,840175-81691,28.1,023610P8,3,Closed,EA,Clothing,204.45,822
436586,840175-81691,29.1,023805P8,4,Closed,EA,Clothing,275.8,822
436586,840175-81691,30.1,023402P2,8,Closed,EA,Clothing,379.68,822
436586,840175-81691,31.1,023407P8,3,Closed,EA,Clothing,177.9,822
436586,840175-81691,32.1,024001P6,3,Closed,EA,Clothing,153.18,822
436586,840175-81691,33.1,023602P4,4,Closed,EA,Clothing,240.04,822
436586,840175-81691,34.1,#N/A,8,Closed,EA,Sundry Line,149.52,822
436586,840175-81691,35.1,023809P4,4,Closed,EA,Clothing,261.52,822
436586,840175-81691,36.1,023408P0,8,Closed,EA,Clothing,460.56,822
436586,840175-81691,37.1,024210P10,10,Closed,EA,Clothing,448.1,822
436586,840175-81691,38.1,024409P6,5,Closed,EA,Clothing,219.45,822
436586,840175-81691,39.1,024410P0,2,Closed,EA,Clothing,77.4,822
436586,840175-81691,40.1,024410P8,2,Closed,EA,Clothing,111.4,822
436586,840175-81691,41.1,023604P0,3,Closed,EA,Clothing,123.6,822
436586,840175-81691,42.1,024406P10,4,Closed,EA,Clothing,236.44,822
436586,840175-81691,43.1,#N/A,5,Closed,EA,Sundry Line,300.25,822
436586,840175-81691,44.1,024003P0,20,Closed,EA,Clothing,200.2,822
436586,840175-81691,45.1,#N/A,4,Closed,EA,Sundry Line,65.8,822
436586,840175-81691,46.1,024001P2,2,Closed,EA,Clothing,102.5,822
436586,840175-81691,47.1,023806P10,3,Closed,EA,Clothing,210.39,822
436586,840175-81691,48.1,023401P10,2,Closed,EA,Clothing,94.34,822
436586,840175-81691,49.1,024007P0,3,Closed,EA,Clothing,184.86,822
436586,840175-81691,50.1,023605P8,4,Closed,EA,Clothing,231.28,822
436586,840175-81691,51.1,023603P6,3,Closed,EA,Clothing,171.36,822
436586,840175-81691,52.1,023603P2,2,Closed,EA,Clothing,114.58,822
436586,840175-81691,53.1,023410P8,2,Closed,EA,Clothing,119.68,822
436586,840175-81691,54.1,024003P2,2,Closed,EA,Clothing,88.68,822
436586,840175-81691,55.1,023609P8,3,Closed,EA,Clothing,214.47,822
436586,840175-81691,56.1,#N/A,4,Closed,EA,Sundry Line,81.92,822
436586,840175-81691,57.1,023601P4,2,Closed,EA,Clothing,120.74,822
436586,840175-81691,58.1,024004P2,3,Closed,EA,Clothing,151.05,822
436586,840175-81691,59.1,024605P0,4,Closed,EA,Clothing,150.6,822
436586,840175-81691,60.1,024408P6,3,Closed,EA,Clothing,166.92,822
436586,840175-81691,61.1,#N/A,4,Closed,EA,Sundry Line,71.2,822
436586,840175-81691,62.1,#N/A,2,Closed,EA,Sundry Line,27.44,822
436586,840175-81691,63.1,#N/A,4,Closed,EA,Sundry Line,93.44,822
436586,840175-81691,64.1,#N/A,6,Closed,EA,Sundry Line,64.32,822
436586,840175-81691,65.1,023808P6,20,Closed,EA,Clothing,263.8,822
436586,840175-81691,66.1,023610P0,12,Closed,EA,Clothing,184.44,822
436586,840175-81691,67.1,023609P2,16,Closed,EA,Clothing,246.72,822
436584,840178-81689,1.1,024408P8,4,Closed,EA,Clothing,45.76,820
436584,840178-81689,2.1,024409P2,4,Closed,EA,Clothing,39.68,820
436584,840178-81689,3.1,023610P0,12,Closed,EA,Clothing,184.44,820
436584,840178-81689,4.1,023803P2,4,Closed,EA,Clothing,60.52,820
436584,840178-81689,5.1,023408P2,8,Closed,EA,Clothing,93.12,820
436584,840178-81689,6.1,023408P6,4,Closed,EA,Clothing,39,820
436584,840178-81689,7.1,023403P8,8,Closed,EA,Clothing,104.48,820
436584,840178-81689,8.1,024003P10,12,Closed,EA,Clothing,134.64,820
436584,840178-81689,9.1,023803P6,12,Closed,EA,Clothing,179.4,820
436584,840178-81689,10.1,023610P6,8,Closed,EA,Clothing,118.24,820
436584,840178-81689,11.1,023405P10,12,Closed,EA,Clothing,179.04,820
436584,840178-81689,12.1,023407P10,16,Closed,EA,Clothing,202.56,820
436584,840178-81689,13.1,023809P2,24,Closed,EA,Clothing,341.28,820
436584,840178-81689,14.1,023402P0,4,Closed,EA,Clothing,42.6,820
436584,840178-81689,15.1,023807P4,4,Closed,EA,Clothing,45.12,820
436584,840178-81689,16.1,023807P10,4,Closed,EA,Clothing,54.44,820
436584,840178-81689,17.1,023805P4,4,Closed,EA,Clothing,59.76,820
436584,840178-81689,18.1,023801P8,4,Closed,EA,Clothing,59.6,820
436584,840178-81689,19.1,023404P0,4,Closed,EA,Clothing,49.4,820
436584,840178-81689,20.1,024408P0,8,Closed,EA,Clothing,95.44,820
436584,840178-81689,21.1,023604P8,8,Closed,EA,Clothing,82.08,820
436584,840178-81689,22.1,024406P10,3,Closed,EA,Clothing,177.33,820
436584,840178-81689,23.1,024203P6,12,Closed,EA,Clothing,155.4,820
436584,840178-81689,24.1,024203P8,8,Closed,EA,Clothing,101.44,820
436584,840178-81689,25.1,024203P10,8,Closed,EA,Clothing,84.88,820
436584,840178-81689,26.1,023606P8,12,Closed,EA,Clothing,146.88,820
436584,840178-81689,27.1,023608P10,4,Closed,EA,Clothing,61.84,820
436584,840178-81689,28.1,023602P6,12,Closed,EA,Clothing,157.44,820
436584,840178-81689,29.1,024601P4,4,Closed,EA,Clothing,68.8,820
436584,840178-81689,30.1,024602P0,4,Closed,EA,Clothing,54.36,820
436584,840178-81689,31.1,023405P6,4,Closed,EA,Clothing,62.4,820
436584,840178-81689,32.1,024001P0,4,Closed,EA,Clothing,45.6,820
436584,840178-81689,33.1,024410P8,3,Closed,EA,Clothing,167.1,820
436584,840178-81689,34.1,023808P6,8,Closed,EA,Clothing,105.52,820
436584,840178-81689,35.1,#N/A,4,Closed,EA,Sundry Line,86,820
436584,840178-81689,36.1,#N/A,4,Closed,EA,Sundry Line,97.24,820
436584,840178-81689,37.1,#N/A,4,Closed,EA,Sundry Line,57.48,820
436584,840178-81689,38.1,023607P0,9,Closed,EA,Clothing,499.05,820
436584,840178-81689,39.1,023802P0,4,Closed,EA,Clothing,275,820
436584,840178-81689,40.1,024001P2,1,Closed,EA,Clothing,51.25,820
436584,840178-81689,41.1,024004P2,3,Closed,EA,Clothing,151.05,820
436584,840178-81689,42.1,023408P0,3,Closed,EA,Clothing,172.71,820
436584,840178-81689,43.1,023610P8,3,Closed,EA,Clothing,204.45,820
436584,840178-81689,44.1,024407P4,16,Closed,EA,Clothing,738.88,820
436584,840178-81689,45.1,023808P0,12,Closed,EA,Clothing,747.72,820
436584,840178-81689,46.1,023803P8,9,Closed,EA,Clothing,38.52,820
436584,840178-81689,47.1,024009P4,18,Closed,EA,Clothing,69.66,820
436584,840178-81689,48.1,024009P6,9,Closed,EA,Clothing,33.66,820
436584,840178-81689,49.1,024408P4,9,Closed,EA,Clothing,32.49,820
436584,840178-81689,50.1,023606P10,9,Closed,EA,Clothing,32.4,820
436584,840178-81689,51.1,#N/A,4,Closed,EA,Sundry Line,54.88,820
436584,840178-81689,52.1,#N/A,8,Closed,EA,Sundry Line,186.88,820
436584,840178-81689,53.1,#N/A,6,Closed,EA,Sundry Line,194.64,820
436584,840178-81689,54.1,023609P6,8,Closed,EA,Clothing,123.6,820
436584,840178-81689,55.1,024401P0,8,Closed,EA,Clothing,144.48,820
436584,840178-81689,56.1,024407P2,8,Closed,EA,Clothing,83.04,820
436584,840178-81689,57.1,024407P0,12,Closed,EA,Clothing,155.64,820
436580,840183-81685,1.1,023408P0,24,Closed,EA,Clothing,"1,381.68",210
436580,840183-81685,2.1,023605P10,8,Closed,EA,Clothing,102.64,210
436580,840183-81685,3.1,024410P4,8,Closed,EA,Clothing,98.32,210
436580,840183-81685,4.1,023406P10,16,Closed,EA,Clothing,205.76,210
436580,840183-81685,5.1,023608P10,12,Closed,EA,Clothing,185.52,210
436580,840183-81685,6.1,023809P2,12,Closed,EA,Clothing,170.64,210
436580,840183-81685,7.1,023803P6,16,Closed,EA,Clothing,239.2,210
436580,840183-81685,8.1,023610P0,20,Closed,EA,Clothing,307.4,210
436580,840183-81685,9.1,024002P8,8,Closed,EA,Clothing,94.32,210
436580,840183-81685,10.1,023410P2,8,Closed,EA,Clothing,108.4,210
436580,840183-81685,11.1,023410P10,8,Closed,EA,Clothing,105.44,210
436580,840183-81685,12.1,023408P4,2,Closed,EA,Clothing,104.94,210
436580,840183-81685,13.1,#N/A,0,Cancelled,EA,Clothing,0,210
436580,840183-81685,14.1,024602P10,4,Closed,EA,Clothing,55.56,210
436580,840183-81685,15.1,024009P4,9,Closed,EA,Clothing,34.83,210
436580,840183-81685,16.1,024009P6,9,Closed,EA,Clothing,33.66,210
436580,840183-81685,17.1,024201P8,12,Closed,EA,Clothing,617.28,210
436580,840183-81685,18.1,024202P8,4,Closed,EA,Clothing,221.8,210
436580,840183-81685,19.1,023604P10,12,Closed,EA,Clothing,546.84,210
436580,840183-81685,20.1,024010P8,6,Closed,EA,Clothing,267.9,210
436580,840183-81685,21.1,023410P8,3,Closed,EA,Clothing,179.52,210
436580,840183-81685,22.1,023606P0,9,Closed,EA,Clothing,33.75,210
436580,840183-81685,23.1,#N/A,0,Cancelled,EA,Clothing,0,210
436580,840183-81685,24.1,#N/A,0,Cancelled,EA,Clothing,0,210
436580,840183-81685,25.1,023807P10,4,Closed,EA,Clothing,54.44,210
436580,840183-81685,26.1,024205P0,36,Closed,EA,Clothing,"1,888.92",210
436580,840183-81685,27.1,023405P0,8,Closed,EA,Clothing,93.12,210
436580,840183-81685,28.1,024201P6,8,Closed,EA,Clothing,91.44,210
436571,36746489,1.1,024408P2,12,Closed,EA,Clothing,147.24,656848
436571,36746489,2.1,023607P2,12,Closed,EA,Clothing,179.76,656848
436571,36746489,3.1,023606P8,4,Closed,EA,Clothing,48.96,656848
436571,36746489,4.1,023405P0,8,Closed,EA,Clothing,93.12,656848
436571,36746489,5.1,023407P10,24,Closed,EA,Clothing,303.84,656848
436571,36746489,6.1,023408P2,4,Closed,EA,Clothing,46.56,656848
436571,36746489,7.1,023408P6,4,Closed,EA,Clothing,39,656848
436571,36746489,8.1,023409P2,16,Closed,EA,Clothing,191.84,656848
436571,36746489,9.1,023409P6,8,Closed,EA,Clothing,89.76,656848
436571,36746489,10.1,023403P8,24,Closed,EA,Clothing,313.44,656848
436571,36746489,11.1,023404P0,4,Closed,EA,Clothing,49.4,656848
436571,36746489,12.1,024407P0,12,Closed,EA,Clothing,155.64,656848
436571,36746489,13.1,024003P10,12,Closed,EA,Clothing,134.64,656848
436571,36746489,14.1,023809P10,4,Closed,EA,Clothing,46.88,656848
436571,36746489,15.1,023810P2,8,Closed,EA,Clothing,118.32,656848
436571,36746489,16.1,023610P6,12,Closed,EA,Clothing,177.36,656848
436571,36746489,17.1,024004P4,4,Closed,EA,Clothing,40.16,656848
436571,36746489,18.1,023803P2,12,Closed,EA,Clothing,181.56,656848
436571,36746489,19.1,024403P4,8,Closed,EA,Clothing,124.32,656848
436571,36746489,20.1,023805P4,8,Closed,EA,Clothing,119.52,656848
436571,36746489,21.1,024405P0,4,Closed,EA,Clothing,50.48,656848
436571,36746489,22.1,023806P8,12,Closed,EA,Clothing,182.04,656848
436571,36746489,23.1,024407P2,16,Closed,EA,Clothing,166.08,656848
436571,36746489,24.1,023803P6,12,Closed,EA,Clothing,179.4,656848
436571,36746489,25.1,023804P10,4,Closed,EA,Clothing,51,656848
436571,36746489,26.1,024204P4,5,Closed,EA,Clothing,288.35,656848
436571,36746489,27.1,024408P6,3,Closed,EA,Clothing,166.92,656848
436571,36746489,28.1,024410P8,3,Closed,EA,Clothing,167.1,656848
436571,36746489,29.1,024407P4,8,Closed,EA,Clothing,369.44,656848
436571,36746489,30.1,024603P00,8,Closed,EA,Clothing,339.76,656848
436571,36746489,31.1,024004P2,2,Closed,EA,Clothing,100.7,656848
436571,36746489,32.1,024403P6,4,Closed,EA,Clothing,287.8,656848
436571,36746489,33.1,023803P10,2,Closed,EA,Clothing,138.08,656848
436571,36746489,34.1,024601P00,12,Closed,EA,Clothing,115.68,656848
436571,36746489,35.1,024607P4,3,Closed,EA,Clothing,162.03,656848
436571,36746489,36.1,024004P0,9,Closed,EA,Clothing,30.15,656848
436571,36746489,37.1,023606P10,9,Closed,EA,Clothing,32.4,656848
436571,36746489,38.1,024008P0,9,Closed,EA,Clothing,35.64,656848
436571,36746489,39.1,023803P8,9,Closed,EA,Clothing,38.52,656848
436571,36746489,40.1,024403P0,9,Closed,EA,Clothing,39.06,656848
436571,36746489,41.1,024607P00,9,Closed,EA,Clothing,39.87,656848
436571,36746489,42.1,024009P8,18,Closed,EA,Clothing,56.88,656848
436571,36746489,43.1,024009P6,9,Closed,EA,Clothing,33.66,656848
436571,36746489,44.1,024203P6,12,Closed,EA,Clothing,155.4,656848
436555,36741341,1.1,024407P4,36,Closed,EA,Clothing,"1,662.48",888943
436554,36736499,1.1,023405P0,8,Closed,EA,Clothing,93.12,620912
436554,36736499,2.1,023805P4,8,Closed,EA,Clothing,119.52,620912
436554,36736499,3.1,024408P6,4,Closed,EA,Clothing,222.56,620912
436554,36736499,4.1,024007P2,4,Closed,EA,Clothing,41.88,620912
436554,36736499,5.1,023608P6,4,Closed,EA,Clothing,46.16,620912
436554,36736499,6.1,023409P2,4,Closed,EA,Clothing,47.96,620912
436554,36736499,7.1,023403P8,4,Closed,EA,Clothing,52.24,620912
436554,36736499,8.1,024406P10,20,Closed,EA,Clothing,"1,182.20",620912
436554,36736499,9.1,024601P00,8,Closed,EA,Clothing,77.12,620912
436554,36736499,10.1,024203P10,4,Closed,EA,Clothing,42.44,620912
436554,36736499,11.1,023803P10,1,Closed,EA,Clothing,69.04,620912
436554,36736499,12.1,024402P6,4,Closed,EA,Clothing,49.48,620912
436554,36736499,13.1,024204P6,3,Closed,EA,Clothing,142.02,620912
436552,36736498,1.1,023606P4,4,Closed,EA,Clothing,43.76,598793
436552,36736498,2.1,023809P2,4,Closed,EA,Clothing,56.88,598793
436552,36736498,3.1,#N/A,2,Closed,EA,Sundry Line,231,598793
436552,36736498,4.1,#N/A,4,Closed,EA,Sundry Line,90,598793
436552,36736498,5.1,023610P6,4,Closed,EA,Clothing,59.12,598793
436552,36736498,6.1,023409P2,4,Closed,EA,Clothing,47.96,598793
436552,36736498,7.1,023806P8,12,Closed,EA,Clothing,182.04,598793
436552,36736498,8.1,023607P2,4,Closed,EA,Clothing,59.92,598793
436552,36736498,9.1,024407P4,3,Closed,EA,Clothing,138.54,598793
436550,36740101,1.1,023407P10,12,Closed,EA,Clothing,151.92,234858
436550,36740101,2.1,023606P8,4,Closed,EA,Clothing,48.96,234858
436550,36740101,3.1,#N/A,4,Closed,EA,Sundry Line,54.88,234858
436550,36740101,4.1,023408P0,12,Closed,EA,Clothing,690.84,234858
436550,36740101,5.1,023405P2,5,Closed,EA,Clothing,262.45,234858
436550,36740101,6.1,023408P4,1,Closed,EA,Clothing,52.47,234858
436550,36740101,7.1,023803P10,2,Closed,EA,Clothing,138.08,234858
436550,36740101,8.1,023408P2,16,Closed,EA,Clothing,186.24,234858
436550,36740101,9.1,023403P8,12,Closed,EA,Clothing,156.72,234858
436550,36740101,10.1,023404P0,8,Closed,EA,Clothing,98.8,234858
436550,36740101,11.1,023404P4,4,Closed,EA,Clothing,48.32,234858
436611,840128-81738,1.1,023407P10,150,Closed,EA,Quick Turn Base,"1,914.00",1107
436611,840128-81738,1.2,023407P10,0,Cancelled,EA,Quick Turn Base,0,1107
436600,840059-81705,1.1,023809P2,44,Closed,EA,Clothing,625.68,604
436600,840059-81705,2.1,023609P0,3,Closed,EA,Clothing,207.51,604
436600,840059-81705,3.1,024009P10,9,Closed,EA,Clothing,26.73,604
436600,840059-81705,4.1,024009P4,18,Closed,EA,Clothing,69.66,604
436600,840059-81705,5.1,024204P2,3,Closed,EA,Clothing,177.15,604
436600,840059-81705,6.1,023604P6,6,Closed,EA,Clothing,232.2,604
436600,840059-81705,7.1,024407P8,6,Closed,EA,Clothing,304.56,604
436600,840059-81705,8.1,023801P4,2,Closed,EA,Clothing,109.12,604
436600,840059-81705,9.1,023801P0,2,Closed,EA,Clothing,123.8,604
436600,840059-81705,10.1,023610P8,6,Closed,EA,Clothing,408.9,604
436600,840059-81705,11.1,023809P4,9,Closed,EA,Clothing,588.42,604
436600,840059-81705,12.1,#N/A,12,Closed,EA,Sundry Line,720.6,604
436600,840059-81705,13.1,024605P4,3,Closed,EA,Clothing,212.88,604
436600,840059-81705,14.1,023610P2,6,Closed,EA,Clothing,426.36,604
436600,840059-81705,15.1,024001P2,3,Closed,EA,Clothing,153.75,604
436600,840059-81705,16.1,024002P6,3,Closed,EA,Clothing,158.37,604
436600,840059-81705,17.1,023401P6,3,Closed,EA,Clothing,140.13,604
436600,840059-81705,18.1,023401P10,3,Closed,EA,Clothing,141.51,604
436600,840059-81705,19.1,023407P0,3,Closed,EA,Clothing,175.59,604
436600,840059-81705,20.1,024007P0,3,Closed,EA,Clothing,184.86,604
436600,840059-81705,21.1,024004P2,9,Closed,EA,Clothing,453.15,604
436600,840059-81705,22.1,023410P4,3,Closed,EA,Clothing,185.88,604
436600,840059-81705,23.1,024408P8,8,Closed,EA,Clothing,91.52,604
436600,840059-81705,24.1,024409P2,4,Closed,EA,Clothing,39.68,604
436600,840059-81705,25.1,024409P8,4,Closed,EA,Clothing,35.56,604
436600,840059-81705,26.1,024410P4,4,Closed,EA,Clothing,49.16,604
436600,840059-81705,27.1,024601P00,4,Closed,EA,Clothing,38.56,604
436600,840059-81705,28.1,023607P2,4,Closed,EA,Clothing,59.92,604
436600,840059-81705,29.1,024004P8,3,Closed,EA,Clothing,133.41,604
436600,840059-81705,30.1,023608P0,4,Closed,EA,Clothing,58.48,604
436600,840059-81705,31.1,023606P8,4,Closed,EA,Clothing,48.96,604
436600,840059-81705,32.1,024004P4,4,Closed,EA,Clothing,40.16,604
436600,840059-81705,33.1,023809P6,4,Closed,EA,Clothing,53.68,604
436600,840059-81705,34.1,023810P2,8,Closed,EA,Clothing,118.32,604
436600,840059-81705,35.1,024210P10,12,Closed,EA,Clothing,537.72,604
436600,840059-81705,36.1,023402P8,4,Closed,EA,Clothing,29.84,604
436600,840059-81705,37.1,024403P10,4,Closed,EA,Clothing,39.84,604
436600,840059-81705,38.1,023409P10,4,Closed,EA,Clothing,37.68,604
436600,840059-81705,39.1,023403P8,20,Closed,EA,Clothing,261.2,604
436600,840059-81705,40.1,024210P8,20,Closed,EA,Clothing,203.8,604
436600,840059-81705,41.1,023402P10,3,Closed,EA,Clothing,94.71,604
436600,840059-81705,42.1,024003P10,16,Closed,EA,Clothing,179.52,604
436600,840059-81705,43.1,023407P10,20,Closed,EA,Clothing,253.2,604
436600,840059-81705,44.1,023610P6,12,Closed,EA,Clothing,177.36,604
436600,840059-81705,45.1,024603P0,4,Closed,EA,Clothing,72.64,604
436600,840059-81705,46.1,023808P6,12,Closed,EA,Clothing,158.28,604
436600,840059-81705,47.1,#N/A,4,Closed,EA,Sundry Line,100.48,604
436600,840059-81705,48.1,024007P8,4,Closed,EA,Clothing,60.88,604
436600,840059-81705,49.1,024003P0,8,Closed,EA,Clothing,80.08,604
436600,840059-81705,50.1,024403P4,8,Closed,EA,Clothing,124.32,604
436600,840059-81705,51.1,#N/A,4,Closed,EA,Sundry Line,83.88,604
436600,840059-81705,52.1,#N/A,8,Closed,EA,Sundry Line,167.76,604
436600,840059-81705,53.1,#N/A,4,Closed,EA,Sundry Line,81.92,604
436600,840059-81705,54.1,023601P6,8,Closed,EA,Clothing,89.52,604
436600,840059-81705,55.1,024401P8,4,Closed,EA,Clothing,60.44,604
436600,840059-81705,56.1,#N/A,4,Closed,EA,Sundry Line,53.64,604
436600,840059-81705,57.1,023410P10,4,Closed,EA,Clothing,52.72,604
436600,840059-81705,58.1,023408P0,6,Closed,EA,Clothing,345.42,604
436600,840059-81705,59.1,023404P4,4,Closed,EA,Clothing,48.32,604
436600,840059-81705,60.1,023406P6,8,Closed,EA,Clothing,103.28,604
436600,840059-81705,61.1,023410P6,8,Closed,EA,Clothing,107.84,604
436600,840059-81705,62.1,023401P4,12,Closed,EA,Clothing,126,604
436600,840059-81705,63.1,024002P8,8,Closed,EA,Clothing,94.32,604
436600,840059-81705,64.1,024001P4,12,Closed,EA,Clothing,136.44,604
436600,840059-81705,65.1,024001P0,16,Closed,EA,Clothing,182.4,604
436600,840059-81705,66.1,023610P0,8,Closed,EA,Clothing,122.96,604
436600,840059-81705,67.1,023403P10,9,Closed,EA,Clothing,536.13,604
436600,840059-81705,68.1,023609P6,8,Closed,EA,Clothing,123.6,604
436600,840059-81705,69.1,024409P4,9,Closed,EA,Clothing,27.18,604
436600,840059-81705,70.1,024203P2,9,Closed,EA,Clothing,28.8,604
436600,840059-81705,71.1,023803P8,9,Closed,EA,Clothing,38.52,604
436600,840059-81705,72.1,024403P0,9,Closed,EA,Clothing,39.06,604
436599,840068-81704,1.1,#N/A,3,Closed,EA,Sundry Line,168.15,315
436599,840068-81704,2.1,023610P8,8,Closed,EA,Clothing,545.2,315
